article_number,batch_name,char_length
101802,softcite_data/step1_txt/pmc/PMC3245946-1/text.txt.gz,3941
101803,softcite_data/step1_txt/pmc/PMC3245946-2/text.txt.gz,4294
101804,softcite_data/step1_txt/pmc/PMC3245946-3/text.txt.gz,1683
101805,softcite_data/step1_txt/pmc/PMC3246293-0/text.txt.gz,3283
101806,softcite_data/step1_txt/pmc/PMC3246293-1/text.txt.gz,4770
101807,softcite_data/step1_txt/pmc/PMC3246293-2/text.txt.gz,4407
101808,softcite_data/step1_txt/pmc/PMC3246293-3/text.txt.gz,3710
101809,softcite_data/step1_txt/pmc/PMC3246293-4/text.txt.gz,5124
101810,softcite_data/step1_txt/pmc/PMC3246293-5/text.txt.gz,4853
101811,softcite_data/step1_txt/pmc/PMC3246293-6/text.txt.gz,3339
101812,softcite_data/step1_txt/pmc/PMC3246293-7/text.txt.gz,3956
101813,softcite_data/step1_txt/pmc/PMC3246293-8/text.txt.gz,471
101814,softcite_data/step1_txt/pmc/PMC3248698-0/text.txt.gz,3513
101815,softcite_data/step1_txt/pmc/PMC3248698-1/text.txt.gz,3649
101816,softcite_data/step1_txt/pmc/PMC3248698-2/text.txt.gz,3428
101817,softcite_data/step1_txt/pmc/PMC3248698-3/text.txt.gz,3331
101818,softcite_data/step1_txt/pmc/PMC3248698-4/text.txt.gz,4308
101819,softcite_data/step1_txt/pmc/PMC3248698-5/text.txt.gz,5051
101820,softcite_data/step1_txt/pmc/PMC3248698-6/text.txt.gz,4238
101821,softcite_data/step1_txt/pmc/PMC3248698-7/text.txt.gz,3976
101822,softcite_data/step1_txt/pmc/PMC3248698-8/text.txt.gz,3067
101823,softcite_data/step1_txt/pmc/PMC3248698-9/text.txt.gz,294
101824,softcite_data/step1_txt/pmc/PMC3249287-0/text.txt.gz,3783
101825,softcite_data/step1_txt/pmc/PMC3249287-1/text.txt.gz,3408
101826,softcite_data/step1_txt/pmc/PMC3249287-2/text.txt.gz,2381
101827,softcite_data/step1_txt/pmc/PMC3249328-0/text.txt.gz,3017
101828,softcite_data/step1_txt/pmc/PMC3249328-1/text.txt.gz,4393
101829,softcite_data/step1_txt/pmc/PMC3251324-0/text.txt.gz,3960
101830,softcite_data/step1_txt/pmc/PMC3251324-1/text.txt.gz,3553
101831,softcite_data/step1_txt/pmc/PMC3251324-2/text.txt.gz,4256
101832,softcite_data/step1_txt/pmc/PMC3251324-3/text.txt.gz,3358
101833,softcite_data/step1_txt/pmc/PMC3251324-4/text.txt.gz,3682
101834,softcite_data/step1_txt/pmc/PMC3251324-5/text.txt.gz,2256
101835,softcite_data/step1_txt/pmc/PMC3252618-0/text.txt.gz,3723
101836,softcite_data/step1_txt/pmc/PMC3252618-1/text.txt.gz,3651
101837,softcite_data/step1_txt/pmc/PMC3252618-2/text.txt.gz,3921
101838,softcite_data/step1_txt/pmc/PMC3252618-3/text.txt.gz,5179
101839,softcite_data/step1_txt/pmc/PMC3252618-4/text.txt.gz,2130
101840,softcite_data/step1_txt/pmc/PMC3253974-0/text.txt.gz,3500
101841,softcite_data/step1_txt/pmc/PMC3253974-1/text.txt.gz,3113
101842,softcite_data/step1_txt/pmc/PMC3253974-2/text.txt.gz,4071
101843,softcite_data/step1_txt/pmc/PMC3253974-3/text.txt.gz,3908
101844,softcite_data/step1_txt/pmc/PMC3253974-4/text.txt.gz,784
101845,softcite_data/step1_txt/pmc/PMC3255244-0/text.txt.gz,3106
101846,softcite_data/step1_txt/pmc/PMC3255244-1/text.txt.gz,4378
101847,softcite_data/step1_txt/pmc/PMC3255244-2/text.txt.gz,3814
101848,softcite_data/step1_txt/pmc/PMC3256755-0/text.txt.gz,3231
101849,softcite_data/step1_txt/pmc/PMC3256755-1/text.txt.gz,3943
101850,softcite_data/step1_txt/pmc/PMC3256755-2/text.txt.gz,3301
101851,softcite_data/step1_txt/pmc/PMC3256755-3/text.txt.gz,5791
101852,softcite_data/step1_txt/pmc/PMC3256755-4/text.txt.gz,4508
101853,softcite_data/step1_txt/pmc/PMC3256755-5/text.txt.gz,2472
101854,softcite_data/step1_txt/pmc/PMC3258687-0/text.txt.gz,3985
101855,softcite_data/step1_txt/pmc/PMC3258687-1/text.txt.gz,3873
101856,softcite_data/step1_txt/pmc/PMC3258687-2/text.txt.gz,5243
101857,softcite_data/step1_txt/pmc/PMC3258687-3/text.txt.gz,2646
101858,softcite_data/step1_txt/pmc/PMC3259236-0/text.txt.gz,4289
101859,softcite_data/step1_txt/pmc/PMC3259236-1/text.txt.gz,3324
101860,softcite_data/step1_txt/pmc/PMC3259236-2/text.txt.gz,1890
101861,softcite_data/step1_txt/pmc/PMC3261704-0/text.txt.gz,4428
101862,softcite_data/step1_txt/pmc/PMC3261729-0/text.txt.gz,3401
101863,softcite_data/step1_txt/pmc/PMC3261729-1/text.txt.gz,2522
101864,softcite_data/step1_txt/pmc/PMC3263395-0/text.txt.gz,2818
101865,softcite_data/step1_txt/pmc/PMC3263864-0/text.txt.gz,4876
101866,softcite_data/step1_txt/pmc/PMC3263864-1/text.txt.gz,3406
101867,softcite_data/step1_txt/pmc/PMC3263915-0/text.txt.gz,3326
101868,softcite_data/step1_txt/pmc/PMC3263915-1/text.txt.gz,3932
101869,softcite_data/step1_txt/pmc/PMC3263915-2/text.txt.gz,3472
101870,softcite_data/step1_txt/pmc/PMC3263915-3/text.txt.gz,3287
101871,softcite_data/step1_txt/pmc/PMC3263915-4/text.txt.gz,4261
101872,softcite_data/step1_txt/pmc/PMC3263915-5/text.txt.gz,1897
101873,softcite_data/step1_txt/pmc/PMC3265806-0/text.txt.gz,3505
101874,softcite_data/step1_txt/pmc/PMC3265806-1/text.txt.gz,1310
101875,softcite_data/step1_txt/pmc/PMC3265807-0/text.txt.gz,3717
101876,softcite_data/step1_txt/pmc/PMC3265807-1/text.txt.gz,3593
101877,softcite_data/step1_txt/pmc/PMC3268153-0/text.txt.gz,3490
101878,softcite_data/step1_txt/pmc/PMC3268153-1/text.txt.gz,3589
101879,softcite_data/step1_txt/pmc/PMC3268153-2/text.txt.gz,4086
101880,softcite_data/step1_txt/pmc/PMC3268153-3/text.txt.gz,3697
101881,softcite_data/step1_txt/pmc/PMC3268153-4/text.txt.gz,2546
101882,softcite_data/step1_txt/pmc/PMC3268728-0/text.txt.gz,3566
101883,softcite_data/step1_txt/pmc/PMC3268728-1/text.txt.gz,3327
101884,softcite_data/step1_txt/pmc/PMC3268728-2/text.txt.gz,4152
101885,softcite_data/step1_txt/pmc/PMC3268728-3/text.txt.gz,3813
101886,softcite_data/step1_txt/pmc/PMC3268728-4/text.txt.gz,4614
101887,softcite_data/step1_txt/pmc/PMC3268728-5/text.txt.gz,4102
101888,softcite_data/step1_txt/pmc/PMC3268728-6/text.txt.gz,3567
101889,softcite_data/step1_txt/pmc/PMC3268728-7/text.txt.gz,3287
101890,softcite_data/step1_txt/pmc/PMC3268728-8/text.txt.gz,3510
101891,softcite_data/step1_txt/pmc/PMC3268728-9/text.txt.gz,2525
101892,softcite_data/step1_txt/pmc/PMC3269636-0/text.txt.gz,4858
101893,softcite_data/step1_txt/pmc/PMC3269636-1/text.txt.gz,2795
101894,softcite_data/step1_txt/pmc/PMC3271678-0/text.txt.gz,2060
101895,softcite_data/step1_txt/pmc/PMC3273808-0/text.txt.gz,3538
101896,softcite_data/step1_txt/pmc/PMC3273808-1/text.txt.gz,3647
101897,softcite_data/step1_txt/pmc/PMC3273808-2/text.txt.gz,4049
101898,softcite_data/step1_txt/pmc/PMC3273808-3/text.txt.gz,3217
101899,softcite_data/step1_txt/pmc/PMC3273808-4/text.txt.gz,3757
101900,softcite_data/step1_txt/pmc/PMC3273808-5/text.txt.gz,3136
101901,softcite_data/step1_txt/pmc/PMC3273808-6/text.txt.gz,1516
101902,softcite_data/step1_txt/pmc/PMC3275716-0/text.txt.gz,3255
101903,softcite_data/step1_txt/pmc/PMC3275716-1/text.txt.gz,1202
101904,softcite_data/step1_txt/pmc/PMC3276086-0/text.txt.gz,3180
101905,softcite_data/step1_txt/pmc/PMC3276086-1/text.txt.gz,4168
101906,softcite_data/step1_txt/pmc/PMC3276086-2/text.txt.gz,3026
101907,softcite_data/step1_txt/pmc/PMC3276086-3/text.txt.gz,4106
101908,softcite_data/step1_txt/pmc/PMC3276086-4/text.txt.gz,3760
101909,softcite_data/step1_txt/pmc/PMC3276086-5/text.txt.gz,4192
101910,softcite_data/step1_txt/pmc/PMC3276086-6/text.txt.gz,3133
101911,softcite_data/step1_txt/pmc/PMC3276086-7/text.txt.gz,3542
101912,softcite_data/step1_txt/pmc/PMC3276086-8/text.txt.gz,2007
101913,softcite_data/step1_txt/pmc/PMC3276104-0/text.txt.gz,3120
101914,softcite_data/step1_txt/pmc/PMC3276104-1/text.txt.gz,3991
101915,softcite_data/step1_txt/pmc/PMC3276104-2/text.txt.gz,3199
101916,softcite_data/step1_txt/pmc/PMC3277331-0/text.txt.gz,3547
101917,softcite_data/step1_txt/pmc/PMC3277331-1/text.txt.gz,1875
101918,softcite_data/step1_txt/pmc/PMC3277442-0/text.txt.gz,3272
101919,softcite_data/step1_txt/pmc/PMC3278723-0/text.txt.gz,4230
101920,softcite_data/step1_txt/pmc/PMC3278723-1/text.txt.gz,4703
101921,softcite_data/step1_txt/pmc/PMC3278723-2/text.txt.gz,3527
101922,softcite_data/step1_txt/pmc/PMC3278723-3/text.txt.gz,3353
101923,softcite_data/step1_txt/pmc/PMC3278723-4/text.txt.gz,193
101924,softcite_data/step1_txt/pmc/PMC3278951-0/text.txt.gz,3581
101925,softcite_data/step1_txt/pmc/PMC3278951-1/text.txt.gz,1569
101926,softcite_data/step1_txt/pmc/PMC3279886-0/text.txt.gz,3647
101927,softcite_data/step1_txt/pmc/PMC3279886-1/text.txt.gz,2155
101928,softcite_data/step1_txt/pmc/PMC3280433-0/text.txt.gz,3723
101929,softcite_data/step1_txt/pmc/PMC3280433-1/text.txt.gz,3634
101930,softcite_data/step1_txt/pmc/PMC3280433-2/text.txt.gz,3442
101931,softcite_data/step1_txt/pmc/PMC3280433-3/text.txt.gz,3162
101932,softcite_data/step1_txt/pmc/PMC3280433-4/text.txt.gz,1669
101933,softcite_data/step1_txt/pmc/PMC3280600-0/text.txt.gz,3221
101934,softcite_data/step1_txt/pmc/PMC3280600-1/text.txt.gz,4488
101935,softcite_data/step1_txt/pmc/PMC3280600-2/text.txt.gz,3490
101936,softcite_data/step1_txt/pmc/PMC3281244-0/text.txt.gz,4018
101937,softcite_data/step1_txt/pmc/PMC3281244-1/text.txt.gz,3885
101938,softcite_data/step1_txt/pmc/PMC3281244-2/text.txt.gz,3767
101939,softcite_data/step1_txt/pmc/PMC3281244-3/text.txt.gz,1784
101940,softcite_data/step1_txt/pmc/PMC3281721-0/text.txt.gz,3740
101941,softcite_data/step1_txt/pmc/PMC3281721-1/text.txt.gz,4718
101942,softcite_data/step1_txt/pmc/PMC3281721-2/text.txt.gz,3375
101943,softcite_data/step1_txt/pmc/PMC3281721-3/text.txt.gz,3243
101944,softcite_data/step1_txt/pmc/PMC3281721-4/text.txt.gz,3382
101945,softcite_data/step1_txt/pmc/PMC3281721-5/text.txt.gz,3589
101946,softcite_data/step1_txt/pmc/PMC3281721-6/text.txt.gz,4090
101947,softcite_data/step1_txt/pmc/PMC3281721-7/text.txt.gz,3466
101948,softcite_data/step1_txt/pmc/PMC3281721-8/text.txt.gz,3918
101949,softcite_data/step1_txt/pmc/PMC3281721-9/text.txt.gz,164
101950,softcite_data/step1_txt/pmc/PMC3282807-0/text.txt.gz,5681
101951,softcite_data/step1_txt/pmc/PMC3282807-1/text.txt.gz,3220
101952,softcite_data/step1_txt/pmc/PMC3282807-2/text.txt.gz,4162
101953,softcite_data/step1_txt/pmc/PMC3282807-3/text.txt.gz,3079
101954,softcite_data/step1_txt/pmc/PMC3282947-0/text.txt.gz,3683
101955,softcite_data/step1_txt/pmc/PMC3282947-1/text.txt.gz,2183
101956,softcite_data/step1_txt/pmc/PMC3283851-0/text.txt.gz,3649
101957,softcite_data/step1_txt/pmc/PMC3283851-1/text.txt.gz,3000
101958,softcite_data/step1_txt/pmc/PMC3284254-0/text.txt.gz,3773
101959,softcite_data/step1_txt/pmc/PMC3284254-1/text.txt.gz,3775
101960,softcite_data/step1_txt/pmc/PMC3284254-2/text.txt.gz,6181
101961,softcite_data/step1_txt/pmc/PMC3284254-3/text.txt.gz,2221
101962,softcite_data/step1_txt/pmc/PMC3284689-0/text.txt.gz,3603
101963,softcite_data/step1_txt/pmc/PMC3284689-1/text.txt.gz,4683
101964,softcite_data/step1_txt/pmc/PMC3284689-2/text.txt.gz,3156
101965,softcite_data/step1_txt/pmc/PMC3284689-3/text.txt.gz,4304
101966,softcite_data/step1_txt/pmc/PMC3284689-4/text.txt.gz,3431
101967,softcite_data/step1_txt/pmc/PMC3284689-5/text.txt.gz,3462
101968,softcite_data/step1_txt/pmc/PMC3284689-6/text.txt.gz,3222
101969,softcite_data/step1_txt/pmc/PMC3284689-7/text.txt.gz,2847
101970,softcite_data/step1_txt/pmc/PMC3285716-0/text.txt.gz,4424
101971,softcite_data/step1_txt/pmc/PMC3285716-1/text.txt.gz,3047
101972,softcite_data/step1_txt/pmc/PMC3285716-2/text.txt.gz,1825
101973,softcite_data/step1_txt/pmc/PMC3287171-0/text.txt.gz,3391
101974,softcite_data/step1_txt/pmc/PMC3287171-1/text.txt.gz,4608
101975,softcite_data/step1_txt/pmc/PMC3287171-2/text.txt.gz,5521
101976,softcite_data/step1_txt/pmc/PMC3287171-3/text.txt.gz,3547
101977,softcite_data/step1_txt/pmc/PMC3287171-4/text.txt.gz,802
101978,softcite_data/step1_txt/pmc/PMC3287198-0/text.txt.gz,4375
101979,softcite_data/step1_txt/pmc/PMC3287198-1/text.txt.gz,4096
101980,softcite_data/step1_txt/pmc/PMC3287198-2/text.txt.gz,3111
101981,softcite_data/step1_txt/pmc/PMC3287426-0/text.txt.gz,5362
101982,softcite_data/step1_txt/pmc/PMC3287426-1/text.txt.gz,3732
101983,softcite_data/step1_txt/pmc/PMC3287426-2/text.txt.gz,842
101984,softcite_data/step1_txt/pmc/PMC3289039-0/text.txt.gz,3329
101985,softcite_data/step1_txt/pmc/PMC3289039-1/text.txt.gz,5041
101986,softcite_data/step1_txt/pmc/PMC3289039-2/text.txt.gz,3671
101987,softcite_data/step1_txt/pmc/PMC3289039-3/text.txt.gz,3139
101988,softcite_data/step1_txt/pmc/PMC3289039-4/text.txt.gz,504
101989,softcite_data/step1_txt/pmc/PMC3289777-0/text.txt.gz,3131
101990,softcite_data/step1_txt/pmc/PMC3289777-1/text.txt.gz,2749
101991,softcite_data/step1_txt/pmc/PMC3292310-0/text.txt.gz,2488
101992,softcite_data/step1_txt/pmc/PMC3293421-0/text.txt.gz,3978
101993,softcite_data/step1_txt/pmc/PMC3293421-1/text.txt.gz,3284
101994,softcite_data/step1_txt/pmc/PMC3293421-2/text.txt.gz,6573
101995,softcite_data/step1_txt/pmc/PMC3293421-3/text.txt.gz,816
101996,softcite_data/step1_txt/pmc/PMC3295389-0/text.txt.gz,3395
101997,softcite_data/step1_txt/pmc/PMC3295389-1/text.txt.gz,3711
101998,softcite_data/step1_txt/pmc/PMC3295389-2/text.txt.gz,3883
101999,softcite_data/step1_txt/pmc/PMC3295389-3/text.txt.gz,3131
102000,softcite_data/step1_txt/pmc/PMC3295389-4/text.txt.gz,3271
102001,softcite_data/step1_txt/pmc/PMC3295389-5/text.txt.gz,3137
102002,softcite_data/step1_txt/pmc/PMC3295389-6/text.txt.gz,2438
102003,softcite_data/step1_txt/pmc/PMC3296815-0/text.txt.gz,3287
102004,softcite_data/step1_txt/pmc/PMC3296815-1/text.txt.gz,945
102005,softcite_data/step1_txt/pmc/PMC3296922-0/text.txt.gz,4166
102006,softcite_data/step1_txt/pmc/PMC3296922-1/text.txt.gz,2016
102007,softcite_data/step1_txt/pmc/PMC3297030-0/text.txt.gz,3353
102008,softcite_data/step1_txt/pmc/PMC3297030-1/text.txt.gz,943
102009,softcite_data/step1_txt/pmc/PMC3297063-0/text.txt.gz,3734
102010,softcite_data/step1_txt/pmc/PMC3297063-1/text.txt.gz,3192
102011,softcite_data/step1_txt/pmc/PMC3297063-2/text.txt.gz,3097
102012,softcite_data/step1_txt/pmc/PMC3297833-0/text.txt.gz,3433
102013,softcite_data/step1_txt/pmc/PMC3297833-1/text.txt.gz,3342
102014,softcite_data/step1_txt/pmc/PMC3297833-2/text.txt.gz,5523
102015,softcite_data/step1_txt/pmc/PMC3302168-0/text.txt.gz,3294
102016,softcite_data/step1_txt/pmc/PMC3302168-1/text.txt.gz,4374
102017,softcite_data/step1_txt/pmc/PMC3302168-2/text.txt.gz,3107
102018,softcite_data/step1_txt/pmc/PMC3302911-0/text.txt.gz,4539
102019,softcite_data/step1_txt/pmc/PMC3302911-1/text.txt.gz,3542
102020,softcite_data/step1_txt/pmc/PMC3302911-2/text.txt.gz,478
102021,softcite_data/step1_txt/pmc/PMC3308275-0/text.txt.gz,3554
102022,softcite_data/step1_txt/pmc/PMC3308275-1/text.txt.gz,4966
102023,softcite_data/step1_txt/pmc/PMC3308610-0/text.txt.gz,2291
102024,softcite_data/step1_txt/pmc/PMC3309253-0/text.txt.gz,3124
102025,softcite_data/step1_txt/pmc/PMC3309253-1/text.txt.gz,3485
102026,softcite_data/step1_txt/pmc/PMC3309253-2/text.txt.gz,502
102027,softcite_data/step1_txt/pmc/PMC3309518-0/text.txt.gz,3972
102028,softcite_data/step1_txt/pmc/PMC3309518-1/text.txt.gz,3771
102029,softcite_data/step1_txt/pmc/PMC3309518-2/text.txt.gz,4845
102030,softcite_data/step1_txt/pmc/PMC3309518-3/text.txt.gz,4593
102031,softcite_data/step1_txt/pmc/PMC3309518-4/text.txt.gz,3801
102032,softcite_data/step1_txt/pmc/PMC3309518-5/text.txt.gz,1283
102033,softcite_data/step1_txt/pmc/PMC3309524-0/text.txt.gz,4095
102034,softcite_data/step1_txt/pmc/PMC3309524-1/text.txt.gz,3608
102035,softcite_data/step1_txt/pmc/PMC3309524-2/text.txt.gz,4660
102036,softcite_data/step1_txt/pmc/PMC3309524-3/text.txt.gz,4419
102037,softcite_data/step1_txt/pmc/PMC3309885-0/text.txt.gz,3574
102038,softcite_data/step1_txt/pmc/PMC3309885-1/text.txt.gz,3423
102039,softcite_data/step1_txt/pmc/PMC3309885-2/text.txt.gz,3621
102040,softcite_data/step1_txt/pmc/PMC3309885-3/text.txt.gz,3278
102041,softcite_data/step1_txt/pmc/PMC3309885-4/text.txt.gz,4107
102042,softcite_data/step1_txt/pmc/PMC3309885-5/text.txt.gz,4637
102043,softcite_data/step1_txt/pmc/PMC3309885-6/text.txt.gz,2063
102044,softcite_data/step1_txt/pmc/PMC3311235-0/text.txt.gz,6431
102045,softcite_data/step1_txt/pmc/PMC3311235-1/text.txt.gz,4466
102046,softcite_data/step1_txt/pmc/PMC3311235-2/text.txt.gz,3009
102047,softcite_data/step1_txt/pmc/PMC3315194-0/text.txt.gz,3125
102048,softcite_data/step1_txt/pmc/PMC3315194-1/text.txt.gz,3790
102049,softcite_data/step1_txt/pmc/PMC3315194-2/text.txt.gz,861
102050,softcite_data/step1_txt/pmc/PMC3315811-0/text.txt.gz,4442
102051,softcite_data/step1_txt/pmc/PMC3315811-1/text.txt.gz,3922
102052,softcite_data/step1_txt/pmc/PMC3315811-2/text.txt.gz,3737
102053,softcite_data/step1_txt/pmc/PMC3315811-3/text.txt.gz,3201
102054,softcite_data/step1_txt/pmc/PMC3315811-4/text.txt.gz,3726
102055,softcite_data/step1_txt/pmc/PMC3315811-5/text.txt.gz,3481
102056,softcite_data/step1_txt/pmc/PMC3315811-6/text.txt.gz,3529
102057,softcite_data/step1_txt/pmc/PMC3315811-7/text.txt.gz,3537
102058,softcite_data/step1_txt/pmc/PMC3315811-8/text.txt.gz,665
102059,softcite_data/step1_txt/pmc/PMC3318181-0/text.txt.gz,4030
102060,softcite_data/step1_txt/pmc/PMC3318181-1/text.txt.gz,4816
102061,softcite_data/step1_txt/pmc/PMC3318181-2/text.txt.gz,4632
102062,softcite_data/step1_txt/pmc/PMC3318181-3/text.txt.gz,3175
102063,softcite_data/step1_txt/pmc/PMC3318181-4/text.txt.gz,1084
102064,softcite_data/step1_txt/pmc/PMC3318936-0/text.txt.gz,3184
102065,softcite_data/step1_txt/pmc/PMC3318936-1/text.txt.gz,1088
102066,softcite_data/step1_txt/pmc/PMC3321481-0/text.txt.gz,3992
102067,softcite_data/step1_txt/pmc/PMC3321481-1/text.txt.gz,4291
102068,softcite_data/step1_txt/pmc/PMC3321481-2/text.txt.gz,3486
102069,softcite_data/step1_txt/pmc/PMC3321481-3/text.txt.gz,156
102070,softcite_data/step1_txt/pmc/PMC3322527-0/text.txt.gz,3810
102071,softcite_data/step1_txt/pmc/PMC3322527-1/text.txt.gz,3631
102072,softcite_data/step1_txt/pmc/PMC3322527-10/text.txt.gz,4726
102073,softcite_data/step1_txt/pmc/PMC3322527-11/text.txt.gz,3367
102074,softcite_data/step1_txt/pmc/PMC3322527-12/text.txt.gz,3047
102075,softcite_data/step1_txt/pmc/PMC3322527-2/text.txt.gz,3452
102076,softcite_data/step1_txt/pmc/PMC3322527-3/text.txt.gz,3461
102077,softcite_data/step1_txt/pmc/PMC3322527-4/text.txt.gz,4235
102078,softcite_data/step1_txt/pmc/PMC3322527-5/text.txt.gz,3875
102079,softcite_data/step1_txt/pmc/PMC3322527-6/text.txt.gz,3958
102080,softcite_data/step1_txt/pmc/PMC3322527-7/text.txt.gz,3432
102081,softcite_data/step1_txt/pmc/PMC3322527-8/text.txt.gz,3087
102082,softcite_data/step1_txt/pmc/PMC3322527-9/text.txt.gz,3471
102083,softcite_data/step1_txt/pmc/PMC3324749-0/text.txt.gz,2167
102084,softcite_data/step1_txt/pmc/PMC3325299-0/text.txt.gz,4707
102085,softcite_data/step1_txt/pmc/PMC3325299-1/text.txt.gz,1175
102086,softcite_data/step1_txt/pmc/PMC3326247-0/text.txt.gz,3382
102087,softcite_data/step1_txt/pmc/PMC3326247-1/text.txt.gz,3864
102088,softcite_data/step1_txt/pmc/PMC3326247-2/text.txt.gz,3723
102089,softcite_data/step1_txt/pmc/PMC3326247-3/text.txt.gz,3517
102090,softcite_data/step1_txt/pmc/PMC3326247-4/text.txt.gz,3998
102091,softcite_data/step1_txt/pmc/PMC3326247-5/text.txt.gz,1650
102092,softcite_data/step1_txt/pmc/PMC3328383-0/text.txt.gz,3986
102093,softcite_data/step1_txt/pmc/PMC3328383-1/text.txt.gz,4129
102094,softcite_data/step1_txt/pmc/PMC3328383-10/text.txt.gz,80
102095,softcite_data/step1_txt/pmc/PMC3328383-2/text.txt.gz,7256
102096,softcite_data/step1_txt/pmc/PMC3328383-3/text.txt.gz,9807
102097,softcite_data/step1_txt/pmc/PMC3328383-4/text.txt.gz,6041
102098,softcite_data/step1_txt/pmc/PMC3328383-5/text.txt.gz,3506
102099,softcite_data/step1_txt/pmc/PMC3328383-6/text.txt.gz,4486
102100,softcite_data/step1_txt/pmc/PMC3328383-7/text.txt.gz,3379
102101,softcite_data/step1_txt/pmc/PMC3328383-8/text.txt.gz,4138
102102,softcite_data/step1_txt/pmc/PMC3328383-9/text.txt.gz,3664
102103,softcite_data/step1_txt/pmc/PMC3329502-0/text.txt.gz,3344
102104,softcite_data/step1_txt/pmc/PMC3329502-1/text.txt.gz,3343
102105,softcite_data/step1_txt/pmc/PMC3329502-2/text.txt.gz,3062
102106,softcite_data/step1_txt/pmc/PMC3329502-3/text.txt.gz,2603
102107,softcite_data/step1_txt/pmc/PMC3329738-0/text.txt.gz,4059
102108,softcite_data/step1_txt/pmc/PMC3329738-1/text.txt.gz,5552
102109,softcite_data/step1_txt/pmc/PMC3329738-2/text.txt.gz,3708
102110,softcite_data/step1_txt/pmc/PMC3329738-3/text.txt.gz,4147
102111,softcite_data/step1_txt/pmc/PMC3329738-4/text.txt.gz,3434
102112,softcite_data/step1_txt/pmc/PMC3329738-5/text.txt.gz,3621
102113,softcite_data/step1_txt/pmc/PMC3329738-6/text.txt.gz,3199
102114,softcite_data/step1_txt/pmc/PMC3329738-7/text.txt.gz,204
102115,softcite_data/step1_txt/pmc/PMC3329852-0/text.txt.gz,3433
102116,softcite_data/step1_txt/pmc/PMC3330856-0/text.txt.gz,3324
102117,softcite_data/step1_txt/pmc/PMC3330856-1/text.txt.gz,1351
102118,softcite_data/step1_txt/pmc/PMC3331235-0/text.txt.gz,1860
102119,softcite_data/step1_txt/pmc/PMC3331341-0/text.txt.gz,3877
102120,softcite_data/step1_txt/pmc/PMC3331379-0/text.txt.gz,3599
102121,softcite_data/step1_txt/pmc/PMC3331379-1/text.txt.gz,3414
102122,softcite_data/step1_txt/pmc/PMC3331379-2/text.txt.gz,4067
102123,softcite_data/step1_txt/pmc/PMC3331379-3/text.txt.gz,2469
102124,softcite_data/step1_txt/pmc/PMC3334951-0/text.txt.gz,3952
102125,softcite_data/step1_txt/pmc/PMC3334951-1/text.txt.gz,3358
102126,softcite_data/step1_txt/pmc/PMC3335230-0/text.txt.gz,3205
102127,softcite_data/step1_txt/pmc/PMC3335230-1/text.txt.gz,4001
102128,softcite_data/step1_txt/pmc/PMC3335230-2/text.txt.gz,3903
102129,softcite_data/step1_txt/pmc/PMC3335230-3/text.txt.gz,1475
102130,softcite_data/step1_txt/pmc/PMC3335898-0/text.txt.gz,3259
102131,softcite_data/step1_txt/pmc/PMC3335898-1/text.txt.gz,1594
102132,softcite_data/step1_txt/pmc/PMC3336386-0/text.txt.gz,3844
102133,softcite_data/step1_txt/pmc/PMC3336386-1/text.txt.gz,2174
102134,softcite_data/step1_txt/pmc/PMC3336542-0/text.txt.gz,3093
102135,softcite_data/step1_txt/pmc/PMC3336595-0/text.txt.gz,1676
